DIVISION;SUBDIVISION;SURFACE;GFA;REVENU;IdSubdivision;IdParcelle;IdTypeCad;IdClassCad;IdFermage;IdExploitant;IdCommune;IdLieuDit;DureeFermage;Point;IdRecad;PointFermage
1;1;2.1300000000000000e+03;;1.0820399999999999e+00;3007;59;7;2;6;3;2;323;;8.5199999999999998e-01;64;
1;1;1.4510000000000000e+04;;7.3710800000000001e+00;3008;60;7;2;6;3;2;323;;5.8040000000000003e+00;65;
1;1;6.0800000000000000e+03;;3.0886399999999998e+00;3009;61;7;3;6;3;2;323;;2.4319999999999999e+00;66;
1;1;2.0200000000000000e+03;;1.0261600000000000e+00;3010;62;7;2;6;3;2;323;;8.0800000000000005e-01;67;
1;1;2.9700000000000000e+03;;1.5087600000000001e+00;3011;63;7;3;6;3;2;323;;1.1879999999999999e+00;68;
1;1;2.8500000000000000e+03;;1.9266000000000001e+00;3012;64;7;2;6;107;2;323;0;1.1399999999999999e+00;69;0.0000000000000000e+00
1;1;4.2000000000000000e+03;;2.8391999999999999e+00;3013;65;7;2;6;107;2;323;0;1.6799999999999999e+00;70;0.0000000000000000e+00
1;1;4.3800000000000000e+03;;2.9608800000000000e+00;3014;66;7;2;6;107;2;323;0;1.7520000000000000e+00;71;0.0000000000000000e+00
1;1;2.7900000000000000e+03;;1.4173199999999999e+00;3015;67;7;2;6;3;2;323;;1.1160000000000001e+00;72;
1;1;4.3400000000000000e+03;;2.2047200000000000e+00;3016;68;7;2;6;3;2;323;;1.7360000000000000e+00;73;
1;1;6.0700000000000000e+03;;4.1033200000000001e+00;3017;69;7;3;6;107;2;323;0;2.4279999999999999e+00;74;0.0000000000000000e+00
1;1;3.7200000000000000e+03;;1.8897600000000001e+00;3018;70;7;2;6;3;2;73;;1.4880000000000000e+00;75;
1;1;1.5880000000000000e+04;;8.0670400000000004e+00;3019;71;7;2;6;3;2;73;;6.3520000000000003e+00;76;
1;1;3.3600000000000000e+03;;1.7068800000000000e+00;3020;72;9;5;6;3;2;73;;1.3440000000000001e+00;77;
1;1;9.1200000000000000e+03;;4.6329599999999997e+00;3021;73;7;3;6;11;2;73;;3.6480000000000001e+00;78;
1;1;6.8000000000000000e+03;;3.4544000000000001e+00;3022;74;7;2;6;11;2;73;;2.7200000000000002e+00;79;
1;1;4.9200000000000000e+03;;2.4993599999999998e+00;3023;75;7;2;6;11;2;73;;1.9680000000000000e+00;80;
1;1;2.8000000000000000e+03;;1.2303200000000000e+01;3024;76;7;2;12;107;2;76;0;7.2800000000000002e+00;81;0.0000000000000000e+00
1;1;6.4400000000000000e+03;;2.8297360000000001e+01;3025;77;7;2;12;107;2;76;0;1.6744000000000000e+01;82;0.0000000000000000e+00
1;1;5.4400000000000000e+03;;3.6774399999999998e+00;3026;78;7;3;6;107;2;76;0;2.1760000000000002e+00;83;0.0000000000000000e+00
1;1;5.6400000000000000e+03;;2.8651200000000001e+00;3027;79;7;3;6;11;2;73;;2.2559999999999998e+00;84;
1;1;7.1600000000000000e+03;;3.6372800000000001e+00;3028;80;7;2;6;11;2;73;;2.8639999999999999e+00;85;
1;1;1.0000000000000000e+04;;5.0800000000000001e+00;3029;81;7;2;6;11;2;73;;4.0000000000000000e+00;86;
1;1;1.7020000000000000e+03;;8.6461600000000005e-01;3030;82;7;2;6;11;2;371;;6.8079999999999996e-01;87;
1;1;5.3600000000000000e+03;;2.7228800000000000e+00;3031;83;7;2;6;11;2;371;;2.1440000000000001e+00;88;
1;1;2.9200000000000000e+03;;1.4833600000000000e+00;3032;84;7;2;6;11;2;371;;1.1679999999999999e+00;89;
1;1;5.2800000000000000e+03;;2.6822400000000002e+00;3033;85;7;2;6;11;2;371;;2.1120000000000001e+00;90;
1;1;2.3600000000000000e+03;;1.1988799999999999e+00;3034;86;7;2;6;11;2;371;;9.4399999999999995e-01;91;
1;1;1.1200000000000000e+03;;5.6896000000000002e-01;3035;87;7;2;6;11;2;371;;4.4800000000000001e-01;92;
1;1;9.6000000000000000e+02;;4.8768000000000000e-01;3036;88;7;2;6;11;2;371;;3.8400000000000001e-01;93;
1;1;2.6880000000000000e+03;;1.3655040000000001e+00;3037;89;7;2;6;11;2;371;;1.0751999999999999e+00;94;
1;1;1.1200000000000000e+03;;5.6896000000000002e-01;3038;90;7;2;6;11;2;371;;4.4800000000000001e-01;95;
1;1;3.5200000000000000e+03;;1.7881600000000000e+00;3039;91;7;2;6;11;2;371;;1.4079999999999999e+00;96;
1;1;4.4000000000000000e+03;;2.2351999999999999e+00;3040;92;7;2;6;11;2;371;;1.7600000000000000e+00;97;
1;1;1.2320000000000000e+04;;6.2585600000000001e+00;3041;93;7;2;6;11;2;371;;4.9279999999999999e+00;98;
1;1;1.0200000000000000e+04;;5.1816000000000004e+00;3042;94;7;2;6;11;2;371;;4.0800000000000001e+00;99;
1;1;8.0000000000000000e+02;;4.0639999999999998e-01;3043;95;7;2;6;11;2;371;;3.2000000000000001e-01;100;
1;1;2.5600000000000000e+03;;1.3004800000000001e+00;3044;96;7;2;6;11;2;371;;1.0240000000000000e+00;101;
1;1;9.0800000000000000e+03;;3.5747959999999999e+01;3045;97;9;4;11;11;2;371;;2.8148000000000000e+01;102;
1;1;3.2800000000000000e+03;;1.2913360000000001e+01;3046;98;9;5;11;11;2;371;;1.0167999999999999e+01;103;
1;1;1.4760000000000000e+04;;8.6227920000000005e+00;3047;99;7;2;6;11;2;371;;5.9039999999999999e+00;104;
1;1;1.0240000000000000e+04;;5.9822080000000000e+00;3048;100;7;2;6;11;2;371;;4.0960000000000001e+00;105;
1;1;4.3600000000000000e+03;;2.2148800000000000e+00;3049;101;7;2;6;11;2;128;;1.7440000000000000e+00;106;
1;1;3.4520000000000000e+04;;2.8496260000000001e+02;3050;102;9;3;9;11;2;128;;2.2438000000000000e+02;107;
1;1;2.4240000000000000e+04;;2.0010120000000001e+02;3051;103;9;3;9;11;2;128;;1.5756000000000000e+02;108;
2;1;1.0000000000000000e+04;;5.3340000000000003e+01;3052;103;9;3;10;11;2;128;;4.2000000000000000e+01;109;
1;1;3.3000000000000000e+04;;2.7241500000000002e+02;3053;104;9;3;9;11;2;128;;2.1450000000000000e+02;110;
2;1;1.0000000000000000e+04;;5.3340000000000003e+01;3054;104;9;3;10;11;2;128;;4.2000000000000000e+01;111;
1;1;3.0400000000000000e+04;;7.7215999999999996e+00;3055;105;7;2;7;11;2;128;;6.0800000000000001e+00;112;
1;1;4.7200000000000000e+03;;0.0000000000000000e+00;3056;106;8;0;8;11;2;126;;0.0000000000000000e+00;113;
1;1;1.1760000000000000e+04;;5.9740799999999998e+00;3057;107;7;3;6;11;2;126;;4.7039999999999997e+00;114;
1;1;4.9200000000000000e+03;;2.4993599999999998e+00;3058;108;7;3;6;11;2;126;;1.9680000000000000e+00;115;
1;1;7.6000000000000000e+03;;6.6598800000000002e+00;3059;109;7;2;5;11;2;126;;4.5599999999999996e+00;116;
1;1;3.2400000000000000e+03;;1.6459200000000000e+00;3060;110;7;2;6;11;2;126;;1.2960000000000000e+00;117;
1;1;1.3640000000000000e+04;;6.9291200000000002e+00;3061;111;7;2;6;11;2;126;0;5.4560000000000004e+00;118;0.0000000000000000e+00
1;1;5.2000000000000000e+03;;2.6415999999999999e+00;3062;112;7;2;6;3;2;269;;2.0800000000000001e+00;119;
1;1;1.3120000000000000e+03;;6.6649599999999998e-01;3063;113;7;2;6;3;2;269;;5.2480000000000004e-01;120;
1;1;9.6000000000000000e+02;;4.8768000000000000e-01;3064;114;7;2;6;3;2;269;;3.8400000000000001e-01;121;
1;1;6.4000000000000000e+02;;3.2512000000000002e-01;3065;115;7;2;6;3;2;269;;2.5600000000000001e-01;122;
1;1;5.2800000000000000e+02;;2.6822400000000002e-01;3066;116;7;2;6;3;2;269;;2.1120000000000000e-01;123;
1;1;2.8800000000000000e+02;;1.4630399999999999e-01;3067;117;7;2;6;3;2;269;;1.1520000000000000e-01;124;
1;1;9.2800000000000000e+02;;4.7142400000000001e-01;3068;118;7;2;6;3;2;269;;3.7119999999999997e-01;125;
1;1;4.3200000000000000e+02;;2.1945600000000001e-01;3069;119;7;2;6;3;2;269;;1.7280000000000001e-01;126;
1;1;1.0080000000000000e+03;;5.1206399999999996e-01;3070;120;7;2;6;3;2;269;;4.0320000000000000e-01;127;
1;1;1.0880000000000000e+03;;5.5270399999999997e-01;3071;121;7;2;6;3;2;269;;4.3519999999999998e-01;128;
1;1;8.4800000000000000e+02;;4.3078400000000000e-01;3072;122;7;2;6;3;2;269;;3.3920000000000000e-01;129;
1;1;5.6000000000000000e+02;;2.8448000000000001e-01;3073;123;7;2;6;3;2;269;;2.2400000000000000e-01;130;
1;1;9.6000000000000000e+02;;4.8768000000000000e-01;3075;125;7;2;6;3;2;362;;3.8400000000000001e-01;132;
1;1;5.6800000000000000e+03;;2.8854400000000000e+00;3078;128;5;2;6;3;2;368;;2.2719999999999998e+00;135;
1;1;6.7800000000000000e+03;;3.4442400000000002e+00;3079;129;7;2;6;3;2;368;;2.7120000000000002e+00;136;
1;1;2.1900000000000000e+03;;8.6220300000000005e+00;3080;130;9;5;11;3;2;154;;6.7889999999999997e+00;137;
1;1;7.4400000000000000e+03;;2.9291280000000000e+01;3081;131;9;5;11;3;2;154;;2.3064000000000000e+01;138;
1;1;8.8300000000000000e+03;;3.4763710000000003e+01;3082;132;9;5;11;3;2;154;;2.7373000000000001e+01;139;
1;1;3.6400000000000000e+03;;1.8491200000000001e+00;3083;133;7;2;6;3;2;80;;1.4560000000000000e+00;140;
1;1;4.0300000000000000e+03;;2.0472399999999999e+00;3084;134;7;2;6;3;2;80;;1.6120000000000001e+00;141;
1;1;2.4552000000000000e+04;;1.2472416000000001e+01;3085;135;7;2;6;3;2;112;;9.8208000000000002e+00;142;
1;1;2.2140000000000000e+03;;1.4966640000000000e+00;3087;136;7;0;6;107;2;323;0;8.8560000000000005e-01;144;0.0000000000000000e+00
1;1;2.1300000000000000e+03;;1.0820399999999999e+00;3088;137;7;2;6;3;2;323;;8.5199999999999998e-01;145;
1;1;3.6700000000000000e+03;;1.8643600000000000e+00;3090;139;7;2;6;3;2;323;;1.4680000000000000e+00;147;
1;1;5.9900000000000000e+03;;3.0429200000000001e+00;3092;141;7;2;6;3;2;323;;2.3959999999999999e+00;149;
1;1;1.1400000000000000e+03;;5.7911999999999997e-01;3093;142;7;2;6;3;2;323;;4.5600000000000002e-01;150;
1;1;1.1800000000000000e+03;;5.9943999999999997e-01;3095;144;7;2;6;3;2;323;;4.7199999999999998e-01;152;
1;1;3.9400000000000000e+02;;2.0015200000000000e-01;3096;145;7;2;6;3;2;323;;1.5759999999999999e-01;153;
1;1;1.2350000000000000e+03;;6.2738000000000005e-01;3098;147;7;2;6;3;2;138;;4.9399999999999999e-01;155;
1;1;1.0040000000000000e+04;;8.7980520000000002e+00;3099;148;7;2;5;11;2;138;;6.0240000000000000e+00;156;
1;1;3.4930000000000000e+03;;3.0609158999999999e+00;3100;149;9;5;5;11;2;138;;2.0958000000000001e+00;157;
1;1;1.5320000000000000e+04;;9.3974412000000001e+01;3101;150;5;2;10;11;2;120;;6.4343999999999994e+01;158;
1;1;6.9600000000000000e+03;;3.1511748000000001e+01;3102;151;9;5;11;11;2;120;;2.1576000000000001e+01;159;
1;1;3.4000000000000000e+03;;1.7272000000000001e+00;3103;152;9;4;6;11;2;120;;1.3600000000000001e+00;160;
1;1;2.0650000000000000e+03;;1.0490200000000001e+00;3104;153;7;2;6;11;2;120;;8.2599999999999996e-01;161;
1;1;6.8400000000000000e+03;;3.4747200000000000e+00;3105;154;9;4;6;11;2;120;;2.7360000000000002e+00;162;
1;1;1.1200000000000000e+03;;5.6896000000000002e-01;3106;155;7;2;6;3;2;372;;4.4800000000000001e-01;163;
1;1;1.2480000000000000e+03;;6.3398399999999999e-01;3107;156;7;2;6;3;2;372;;4.9919999999999998e-01;164;
1;1;1.3930000000000000e+03;;7.0764400000000005e-01;3108;157;7;2;6;3;2;372;;5.5720000000000003e-01;165;
1;1;2.1120000000000000e+03;;1.0728960000000001e+00;3109;158;7;2;6;3;2;137;;8.4480000000000000e-01;166;
1;1;1.6800000000000000e+03;;5.6784000000000001e-01;3110;159;7;2;7;107;2;137;0;3.3600000000000002e-01;167;0.0000000000000000e+00
1;1;3.6400000000000000e+03;;1.8491200000000001e+00;3111;160;7;2;6;3;2;137;;1.4560000000000000e+00;168;
1;1;2.4800000000000000e+03;;0.0000000000000000e+00;3112;161;7;2;6;106;2;137;0;9.9199999999999999e-01;169;0.0000000000000000e+00
1;1;2.0000000000000000e+04;;0.0000000000000000e+00;3113;162;9;4;10;106;2;137;0;8.4000000000000000e+01;170;0.0000000000000000e+00
1;1;4.5200000000000000e+03;;2.2961600000000000e+00;3114;163;7;1;6;3;2;211;;1.8080000000000001e+00;171;
1;1;2.9600000000000000e+03;;2.0009600000000001e+00;3115;164;7;1;6;107;2;211;0;1.1839999999999999e+00;172;0.0000000000000000e+00
1;1;2.2890000000000000e+03;;1.5473640000000000e+00;3116;165;7;1;6;107;2;211;0;9.1559999999999997e-01;173;0.0000000000000000e+00
1;1;6.4000000000000000e+03;;0.0000000000000000e+00;3117;166;7;1;6;106;2;211;0;2.5600000000000001e+00;174;0.0000000000000000e+00
1;1;3.7600000000000000e+03;;0.0000000000000000e+00;3118;167;7;1;6;106;2;211;0;1.5040000000000000e+00;175;0.0000000000000000e+00
1;1;4.8000000000000000e+03;;0.0000000000000000e+00;3119;168;7;1;6;106;2;211;0;1.9199999999999999e+00;176;0.0000000000000000e+00
1;1;3.7200000000000000e+03;;0.0000000000000000e+00;3120;169;7;1;6;106;2;211;0;1.4880000000000000e+00;177;0.0000000000000000e+00
1;1;3.9600000000000000e+03;;0.0000000000000000e+00;3121;170;7;1;6;106;2;211;0;1.5840000000000001e+00;178;0.0000000000000000e+00
1;1;2.2700000000000000e+03;;0.0000000000000000e+00;3122;171;7;1;6;106;2;211;0;9.0800000000000003e-01;179;0.0000000000000000e+00
1;1;5.2400000000000000e+03;;2.6619199999999998e+00;3123;172;7;1;6;3;2;211;;2.0960000000000001e+00;180;
1;1;6.0800000000000000e+03;;0.0000000000000000e+00;3124;173;7;2;6;106;2;211;0;2.4319999999999999e+00;181;0.0000000000000000e+00
1;1;7.6800000000000000e+03;;0.0000000000000000e+00;3125;174;9;5;11;106;2;211;0;2.3808000000000000e+01;182;0.0000000000000000e+00
1;1;3.5200000000000000e+03;;0.0000000000000000e+00;3126;175;9;4;12;106;2;93;0;9.1519999999999992e+00;183;0.0000000000000000e+00
1;1;8.4080000000000000e+04;;1.4209519999999999e+01;3127;176;5;2;1;107;2;93;0;8.4079999999999995e+00;184;0.0000000000000000e+00
1;1;2.6800000000000000e+03;;0.0000000000000000e+00;3128;177;7;1;6;106;2;344;0;1.0720000000000001e+00;185;0.0000000000000000e+00
1;1;1.7400000000000000e+03;;0.0000000000000000e+00;3129;178;9;4;12;106;2;344;0;4.5240000000000000e+00;186;0.0000000000000000e+00
1;1;5.8800000000000000e+03;;0.0000000000000000e+00;3130;179;9;4;11;106;2;344;0;1.8228000000000002e+01;187;0.0000000000000000e+00
1;1;5.4800000000000000e+03;;0.0000000000000000e+00;3131;180;7;2;6;106;2;344;0;2.1920000000000002e+00;188;0.0000000000000000e+00
1;1;3.7600000000000000e+03;;1.9100800000000000e+00;3132;181;7;2;6;3;2;344;;1.5040000000000000e+00;189;
1;1;3.2000000000000000e+03;;1.6255999999999999e+00;3133;182;7;2;6;3;2;344;;1.2800000000000000e+00;190;
1;1;5.4400000000000000e+03;;2.7635200000000002e+00;3134;183;7;2;6;28;2;394;;2.1760000000000002e+00;191;
1;1;4.5000000000000000e+03;;2.2860000000000000e+00;3135;184;7;2;6;28;2;394;;1.8000000000000000e+00;192;
1;1;1.3260000000000000e+04;;4.4818800000000003e+00;3136;185;7;2;7;1;2;394;;2.6520000000000001e+00;193;
1;1;6.6000000000000000e+02;;4.4616000000000000e-01;3137;186;7;2;6;1;2;394;0;2.6400000000000001e-01;194;
1;1;1.9700000000000000e+03;;1.0007600000000001e+00;3138;187;7;2;6;28;2;394;;7.8800000000000003e-01;195;
1;1;1.6360000000000000e+04;;8.3108799999999992e+00;3139;188;7;2;6;28;2;394;;6.5439999999999996e+00;196;
1;1;2.4500000000000000e+03;;1.2445999999999999e+00;3140;189;7;2;6;28;2;394;;9.7999999999999998e-01;197;
1;1;3.1500000000000000e+03;;1.6002000000000001e+00;3141;190;7;2;6;28;2;394;;1.2600000000000000e+00;198;
1;1;5.6700000000000000e+03;;2.8803600000000000e+00;3142;191;7;2;6;28;2;394;;2.2679999999999998e+00;199;
1;1;1.9700000000000000e+03;;1.0007600000000001e+00;3143;192;7;2;6;28;2;394;;7.8800000000000003e-01;200;
1;1;1.7500000000000000e+03;;8.8900000000000001e-01;3144;193;7;2;6;28;2;394;;6.9999999999999996e-01;201;
1;1;6.9900000000000000e+03;;3.5509200000000001e+00;3145;194;7;2;6;28;2;394;;2.7959999999999998e+00;202;
1;1;1.9320000000000000e+04;;9.8145600000000002e+00;3146;195;7;2;6;28;2;394;;7.7279999999999998e+00;203;
1;1;3.6000000000000000e+01;;1.8287999999999999e-02;3147;196;7;2;6;28;2;92;;1.4400000000000000e-02;204;
1;1;2.8316000000000000e+04;;9.3499431999999999e+01;3148;197;9;4;12;15;2;189;;7.3621600000000001e+01;205;
1;1;3.1058000000000000e+04;;2.2044968399999999e+02;3149;198;9;3;10;107;2;56;0;1.3044360000000000e+02;206;0.0000000000000000e+00
2;1;9.6640000000000000e+03;;9.7992960000000000e+00;3150;198;7;2;5;107;2;56;0;5.7984000000000000e+00;207;0.0000000000000000e+00
3;1;1.2440000000000000e+03;;1.3665340000000000e+01;3151;198;9;3;9;107;2;56;0;8.0860000000000003e+00;208;0.0000000000000000e+00
4;1;2.6586000000000000e+04;;1.3928405400000000e+02;3152;198;9;2;11;107;2;56;0;8.2416600000000003e+01;209;0.0000000000000000e+00
5;1;1.7080000000000000e+03;;7.5049520000000003e+00;3153;198;9;2;12;107;2;56;0;4.4408000000000003e+00;210;0.0000000000000000e+00
1;1;2.5600000000000000e+02;;0.0000000000000000e+00;3154;199;8;0;8;1;2;269;0;0.0000000000000000e+00;211;0.0000000000000000e+00
1;1;7.1463000000000000e+04;;7.8502105500000005e+02;3155;200;9;4;9;107;2;297;0;4.6450950000000000e+02;212;0.0000000000000000e+00
2;1;4.4074000000000000e+04;;3.1283725199999998e+02;3156;200;9;4;10;107;2;297;0;1.8511080000000001e+02;213;0.0000000000000000e+00
3;1;2.1623000000000000e+04;;1.1328289700000001e+02;3157;200;9;4;11;107;2;297;0;6.7031300000000002e+01;214;0.0000000000000000e+00
4;1;1.2973000000000000e+04;;5.7003362000000003e+01;3158;200;9;4;12;107;2;297;0;3.3729799999999997e+01;215;0.0000000000000000e+00
5;1;6.5260000000000000e+04;;6.6173640000000006e+01;3159;200;9;2;5;107;2;297;0;3.9155999999999999e+01;216;0.0000000000000000e+00
1;1;4.3045000000000000e+04;;2.1866859999999999e+01;3160;201;7;3;6;3;2;297;;1.7218000000000000e+01;217;
2;1;9.2000000000000000e+03;;3.6220399999999998e+01;3161;201;9;4;11;3;2;297;;2.8520000000000000e+01;218;
3;1;3.8360000000000000e+04;;1.2666472000000000e+02;3162;201;9;5;12;3;2;297;;9.9736000000000004e+01;219;
1;1;6.4165000000000000e+04;;4.5544317000000001e+02;3164;202;9;5;10;107;2;297;0;2.6949299999999999e+02;221;0.0000000000000000e+00
3;1;1.8249000000000000e+04;;9.5606510999999998e+01;3165;202;9;5;11;107;2;297;0;5.6571899999999999e+01;222;0.0000000000000000e+00
2;1;8.5100000000000000e+02;;3.7392940000000001e+00;3166;202;9;5;12;107;2;297;0;2.2126000000000001e+00;223;0.0000000000000000e+00
4;1;8.1490000000000000e+03;;8.2630859999999995e+00;3167;202;9;5;5;107;2;297;0;4.8894000000000002e+00;224;0.0000000000000000e+00
1;1;6.4340000000000000e+03;;5.3112670000000001e+01;3168;203;9;2;9;11;2;49;;4.1820999999999998e+01;225;
2;1;3.7193000000000000e+04;;1.9838746200000000e+02;3169;203;9;2;10;11;2;49;;1.5621060000000000e+02;226;
3;1;5.9500000000000000e+04;;2.3425149999999999e+02;3170;203;9;3;11;11;2;49;;1.8444999999999999e+02;227;
4;1;4.8720000000000000e+03;;1.6087344000000002e+01;3171;203;9;4;12;11;2;49;;1.2667199999999999e+01;228;
1;1;5.6900000000000000e+02;;2.1606637000000002e+00;3172;204;5;2;12;11;2;48;;1.4794000000000000e+00;229;
2;1;9.4060000000000000e+03;;4.1212388999999998e+00;3173;204;5;2;2;11;2;48;;2.8218000000000001e+00;230;
1;1;4.3530000000000000e+03;;1.9127082000000001e+01;3174;205;1;1;12;25;2;49;;1.1317800000000000e+01;231;
2;1;8.4010000000000000e+03;;1.4197690000000001e+00;3175;205;1;1;1;25;2;49;;8.4009999999999996e-01;232;
1;1;7.4500000000000000e+02;;7.0724712500000004e+00;3176;206;5;2;9;11;2;48;;4.8425000000000002e+00;233;
2;1;1.0990000000000000e+03;;4.1732326999999998e+00;3177;206;5;2;12;11;2;48;;2.8574000000000002e+00;234;
3;1;4.0583000000000000e+04;;1.7781441449999999e+01;3178;206;5;2;2;11;2;48;;1.2174899999999999e+01;235;
1;1;3.3600000000000000e+04;;1.4763839999999999e+02;3179;207;9;5;12;25;2;49;;8.7359999999999999e+01;236;
2;1;1.0662000000000000e+04;;5.4056340000000001e+00;3180;207;1;1;2;25;2;49;;3.1985999999999999e+00;237;
1;1;1.9552500000000000e+05;;1.8561677062500000e+03;3181;208;9;3;9;11;2;48;;1.2709124999999999e+03;238;
2;1;3.9068000000000000e+04;;2.3964701880000001e+02;3182;208;9;3;10;11;2;48;;1.6408560000000000e+02;239;
3;1;1.8780000000000000e+03;;7.1313294000000003e+00;3183;208;9;3;12;11;2;48;;4.8827999999999996e+00;240;
4;1;1.0352000000000000e+04;;9.0714576000000005e+00;3184;208;9;3;5;11;2;48;;6.2111999999999998e+00;241;
5;1;4.6189000000000000e+04;;2.0237710350000000e+01;3185;208;9;3;2;11;2;48;;1.3856700000000000e+01;242;
1;1;2.1102000000000000e+04;;1.1255806800000001e+02;3186;209;9;5;10;3;2;49;0;8.8628399999999999e+01;243;0.0000000000000000e+00
1;1;1.9900000000000000e+03;;1.3452400000000000e+00;3187;210;7;2;6;1;2;350;;7.9600000000000004e-01;244;
1;1;2.4630000000000000e+03;;1.2445785300000001e+01;3188;212;9;3;12;12;2;80;;6.4038000000000004e+00;245;
2;1;8.4040000000000000e+03;;4.2466252400000002e+01;3189;212;9;4;12;12;2;80;;2.1850400000000000e+01;246;
3;1;3.3600000000000000e+03;;1.6978415999999999e+01;3190;212;9;4;12;12;2;80;;8.7360000000000007e+00;247;
4;1;8.2510000000000000e+03;;9.6214911000000001e+00;3191;212;9;2;5;12;2;80;;4.9505999999999997e+00;248;
1;1;1.9100000000000000e+03;;1.0187939999999999e+01;3192;213;9;1;10;3;2;150;;8.0220000000000002e+00;249;
1;1;2.4120000000000000e+03;;1.8379440000000000e+00;3193;214;7;1;5;3;2;150;;1.4472000000000000e+00;250;
1;1;5.8130000000000000e+03;;2.2885781000000001e+01;3194;215;9;3;11;15;2;364;;1.8020299999999999e+01;251;
2;1;1.7782000000000000e+04;;9.4849187999999998e+01;3195;215;9;3;10;30;2;364;;7.4684399999999997e+01;252;
3;1;1.3492000000000000e+04;;7.1966328000000004e+01;3196;215;9;4;10;3;2;364;;5.6666400000000003e+01;253;
4;1;1.8606000000000000e+04;;6.1437012000000003e+01;3197;215;9;4;12;3;2;364;;4.8375599999999999e+01;254;
5;1;3.9330000000000000e+03;;2.0978622000000001e+01;3198;215;9;0;10;15;2;364;;1.6518599999999999e+01;255;
1;1;2.6800000000000000e+03;;1.0551159999999999e+01;3199;216;9;5;11;31;3;124;;8.3079999999999998e+00;256;
1;1;4.8400000000000000e+03;;1.5981680000000001e+01;3200;217;9;5;12;31;3;124;;1.2584000000000000e+01;257;
1;1;7.2000000000000000e+02;;2.3774400000000000e+00;3201;218;9;5;12;31;3;124;;1.8720000000000001e+00;258;
1;1;1.7600000000000000e+03;;5.8115199999999998e+00;3202;219;9;5;12;65;3;124;;4.5759999999999996e+00;259;
1;1;2.8800000000000000e+03;;1.1338559999999999e+01;3203;220;9;5;11;65;3;124;;8.9280000000000008e+00;260;
1;1;1.0800000000000000e+03;;3.5661600000000000e+00;3204;221;9;5;12;65;3;124;;2.8079999999999998e+00;261;
1;1;7.6000000000000000e+02;;1.9303999999999999e-01;3205;222;9;5;7;32;3;124;;1.5200000000000000e-01;262;
1;1;1.2960000000000000e+04;;4.2793920000000000e+01;3206;223;9;4;12;9;3;124;;3.3695999999999998e+01;263;
1;1;1.0800000000000000e+03;;5.4864000000000002e-01;3207;224;7;3;6;9;3;124;;4.3200000000000000e-01;264;
1;1;4.6800000000000000e+03;;1.5453360000000000e+01;3208;225;9;5;12;65;3;124;;1.2167999999999999e+01;265;
1;1;5.1600000000000000e+04;;2.6212800000000001e+01;3209;226;9;5;6;65;3;124;;2.0640000000000001e+01;266;
1;1;4.5379000000000000e+04;;2.3052531999999999e+01;3210;227;7;2;6;65;3;159;;1.8151599999999998e+01;267;
1;1;5.0106000000000000e+04;;1.2726924000000000e+01;3211;228;5;3;3;65;3;159;;1.0021200000000000e+01;268;
1;1;5.1000000000000000e+02;;0.0000000000000000e+00;3212;229;8;0;8;100;3;159;;0.0000000000000000e+00;269;
1;1;1.3300000000000000e+05;;4.3916600000000000e+02;3213;230;9;5;12;32;3;159;;3.4580000000000001e+02;270;
2;1;4.9280000000000000e+03;;1.6272255999999999e+01;3214;230;9;5;12;100;3;159;;1.2812799999999999e+01;271;
1;1;6.3291000000000000e+04;;1.6075914000000001e+01;3215;231;5;3;3;65;3;159;;1.2658200000000001e+01;272;
1;1;1.2738000000000000e+04;;3.2354520000000000e+00;3216;232;5;3;3;32;3;159;;2.5476000000000001e+00;273;
1;1;2.0301000000000000e+04;;1.0312908000000000e+01;3217;233;7;3;6;32;3;159;;8.1204000000000001e+00;274;
1;1;2.4525300000000000e+05;;6.2294262000000003e+01;3218;234;1;3;3;32;3;159;;4.9050600000000003e+01;275;
1;1;1.8560000000000000e+04;;9.4284800000000004e+00;3219;235;7;2;6;32;3;159;;7.4240000000000004e+00;276;
1;1;1.5596200000000000e+05;;3.9614348000000000e+01;3220;236;1;3;3;32;3;45;;3.1192399999999999e+01;277;
1;1;2.2344000000000000e+04;;1.1918289600000000e+02;3221;237;9;3;10;32;3;45;;9.3844800000000006e+01;278;
1;1;3.2774000000000000e+04;;1.6649191999999999e+01;3222;238;7;2;6;32;3;45;;1.3109600000000000e+01;279;
1;1;3.8120000000000000e+04;;4.8412400000000000e+00;3223;239;5;3;1;32;3;45;;3.8119999999999998e+00;280;
1;1;3.0000000000000000e+03;;7.6200000000000001e-01;3224;240;7;2;3;65;3;353;;5.9999999999999998e-01;281;
1;1;3.6000000000000000e+03;;9.1439999999999999e-01;3225;241;7;2;7;32;3;217;;7.1999999999999997e-01;282;
1;1;7.2300000000000000e+03;;2.8464510000000001e+01;3226;242;9;3;11;32;3;217;;2.2413000000000000e+01;283;
1;1;8.6262000000000000e+04;;4.3821095999999997e+01;3227;243;7;2;6;65;3;353;;3.4504800000000003e+01;284;
1;1;8.2549000000000000e+04;;4.1934891999999998e+01;3228;244;7;2;6;32;3;217;;3.3019599999999997e+01;285;
1;1;8.4090000000000000e+03;;3.3106233000000003e+01;3229;245;9;3;11;32;3;217;;2.6067900000000002e+01;286;
1;1;3.7210000000000000e+03;;1.8902680000000001e+00;3230;246;7;2;6;32;3;217;;1.4883999999999999e+00;287;
