PARCELLE;SURFACE;REVENU;SCTL;IdParcelle;IdGfa;IdCommune;IdLieuDit;IdTypeCad;IdClassCad;Observations;CodeMapInfo
0B0122;6.8000000000000000e+03;1.6800000000002910e+00;1;74;5;2;73;7;2;;
0B0123;4.9200000000000000e+03;1.2199999999993452e+00;1;75;5;2;73;7;2;;
0B0124;2.8000000000000000e+03;6.8999999999959982e-01;0;76;6;2;76;7;2;;
0B0126;6.4400000000000000e+03;1.6599999999999999e+00;0;77;6;2;76;7;2;Acte du 28 novembre 1974 GFA1  - Vente consorts Boudou;
0B0128;5.4400000000000000e+03;4.6000000000000002e-01;0;78;6;2;76;7;3;Vient de Michel Paloc - acte GFA1 du 12/12/1973;
0B0130;5.6400000000000000e+03;4.6000000000003638e-01;1;79;5;2;73;7;3;;
0B0131;7.1600000000000000e+03;1.7700000000004366e+00;1;80;5;2;73;7;2;;
0B0132;1.0000000000000000e+04;2.4799999999995634e+00;1;81;5;2;73;7;2;;
0B0133;1.7020000000000000e+03;4.2000000000007276e-01;1;82;5;2;371;7;2;;
0B0134;5.3600000000000000e+03;1.3299999999999272e+00;1;83;5;2;371;7;2;;
0B0135;2.9200000000000000e+03;7.2000000000025466e-01;1;84;5;2;371;7;2;;
0B0136;5.2800000000000000e+03;1.3099999999994907e+00;1;85;5;2;371;7;2;;
0B0139;2.3600000000000000e+03;5.7999999999992724e-01;1;86;5;2;371;7;2;;
0B0140;1.1200000000000000e+03;2.8000000000020009e-01;1;87;5;2;371;7;2;;
0B0141;9.6000000000000000e+02;2.4000000000000909e-01;1;88;5;2;371;7;2;;
0B0142;2.6880000000000000e+03;6.7000000000007276e-01;1;89;5;2;371;7;2;;
0B0143;1.1200000000000000e+03;2.8000000000020009e-01;1;90;5;2;371;7;2;;
0B0144;3.5200000000000000e+03;8.6999999999989086e-01;1;91;5;2;371;7;2;;
0B0145;4.4000000000000000e+03;1.0900000000001455e+00;1;92;5;2;371;7;2;;
0B0146;1.2320000000000000e+04;3.0499999999992724e+00;1;93;5;2;371;7;2;;
0B0147;1.0200000000000000e+04;2.5299999999988358e+00;1;94;5;2;371;7;2;;
0B0149;8.0000000000000000e+02;2.0000000000004547e-01;1;95;5;2;371;7;2;;
0B0150;2.5600000000000000e+03;6.3000000000010914e-01;1;96;5;2;371;7;2;;
0B0151;9.0800000000000000e+03;7.4100000000034925e+00;1;97;5;2;371;9;4;;
0B0152;3.2800000000000000e+03;1.3400000000001455e+00;1;98;5;2;371;9;5;;
0B0153;1.4760000000000000e+04;3.7999999999999998e+00;0;99;6;2;371;7;2;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0B0154;1.0240000000000000e+04;2.6299999999999999e+00;0;100;6;2;371;7;2;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0B0156;4.3600000000000000e+03;1.0799999999999272e+00;1;101;5;2;128;7;2;;
0B0157;3.4520000000000000e+04;8.4770000000018626e+01;1;102;5;2;128;9;3;;
0B0158;3.4240000000000000e+04;8.4089999999967404e+01;1;103;5;2;128;9;3;;
0B0159;4.3000000000000000e+04;1.0559999999997672e+02;1;104;5;2;128;9;3;;
0B0160;3.0400000000000000e+04;7.5299999999988358e+00;1;105;5;2;128;7;2;;
0B0161;4.7200000000000000e+03;0.0000000000000000e+00;1;106;5;2;126;8;;;
0B0162;1.1760000000000000e+04;9.6000000000003638e-01;1;107;5;2;126;7;3;;
0B0166;4.9200000000000000e+03;4.0000000000009095e-01;1;108;5;2;126;7;3;;
0B0167;7.6000000000000000e+03;1.9600000000000000e+00;0;109;6;2;126;7;2;Acte du 04/04/1977 - GFA Larzac 2 - Vente de M. J.Marc Coste et M. Jacques Coste.;
0B0168;3.2400000000000000e+03;8.0000000000018190e-01;1;110;5;2;126;7;2;;
0B0169;1.3640000000000000e+04;3.4500000000000002e+00;1;111;5;2;126;7;2;;
0B0199;5.2000000000000000e+03;1.2900000000008731e+00;1;112;5;2;269;7;2;;
0B0201;1.3120000000000000e+03;3.2999999999992724e-01;1;113;5;2;269;7;2;;
0B0202;9.6000000000000000e+02;2.4000000000000909e-01;1;114;5;2;269;7;2;;
0B0205;6.4000000000000000e+02;1.6000000000008185e-01;1;115;5;2;269;7;2;;
0C0089;4.0400000000000000e+03;6.1799999999999997e+00;0;336;6;4;315;9;3;Acte du 5 juillet 1974 GFA1  - Vente Auguste Joseph Christol et Acte administratif de rétrocession par l'Etat le 3/06/1982;
0C0090;2.5700000000000000e+03;6.6000000000000003e-01;0;337;6;4;315;7;3;Acte du 5 juillet 1974 GFA1  - Vente Auguste Joseph Christol et Acte administratif de rétrocession par l'Etat le 3/06/1982;
0C0091;2.6700000000000000e+04;6.6100000000005821e+00;1;338;5;4;315;7;3;;
0C0092;6.6550000000000000e+03;2.1820000000006985e+01;1;339;5;4;315;9;2;;
0C0093;2.8150000000000000e+03;2.3000000000001819e-01;1;340;5;4;315;7;4;;
0C0101;1.0420000000000000e+04;2.6800000000000002e+00;0;341;6;4;30;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0C0102;2.4150000000000000e+03;3.6899999999999999e+00;0;342;6;4;30;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0C0110;7.8990000000000000e+04;3.8510000000009313e+01;1;343;5;4;359;9;;;
0C0111;4.0290000000000000e+04;9.9799999999959255e+00;1;344;5;4;359;7;3;;
0D0119;2.8900000000000000e+03;2.3999999999999999e-01;0;345;6;4;151;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0D0221;2.1600000000000000e+03;5.6000000000000005e-01;0;346;6;4;151;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0D0223;8.6040000000000000e+03;1.3160000000000000e+01;0;347;6;4;151;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0E0362;2.3550000000000000e+03;3.6000000000000001e+00;0;348;6;4;173;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0E0507;7.0440000000000000e+03;1.8100000000000001e+00;0;349;6;4;106;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0F0160;1.8270000000000000e+03;4.6999999999999997e-01;0;350;6;4;340;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0G0425;1.0125000000000000e+04;1.5480000000000000e+01;0;351;6;4;28;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0H0006;1.1110000000000000e+04;2.7399999999999999e+01;0;352;6;4;181;9;2;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0H0007;7.3100000000000000e+03;1.8799999999999999e+00;0;353;6;4;181;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0027;6.6600000000000000e+03;1.1399999999999999e+00;0;354;6;4;181;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0053;7.9200000000000000e+03;1.2109999999999999e+01;0;355;6;4;177;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0054;7.0100000000000000e+04;5.9100000000000001e+00;0;356;6;4;177;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0055;6.7790000000000000e+04;6.8989999999999995e+01;0;357;6;4;177;9;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0056;8.5600000000000000e+03;7.1999999999999997e-01;0;358;6;4;177;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0077;2.9145000000000000e+04;2.9660000000000000e+01;0;359;6;4;134;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0078;5.6100000000000000e+03;1.4399999999999999e+00;0;360;6;4;134;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0081;8.8500000000000000e+02;2.3000000000000001e-01;0;361;6;4;134;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0101;8.6050000000000000e+03;7.2999999999999998e-01;0;362;6;4;312;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0I0105;2.5050000000000000e+03;3.8300000000000001e+00;0;363;6;4;312;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0061;8.6600000000000000e+03;2.2300000000000000e+00;0;364;6;4;351;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0062;8.9850000000000000e+03;1.3740000000000000e+01;0;365;6;4;351;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0063;8.4600000000000000e+03;1.2940000000000000e+01;0;366;6;4;351;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0064;9.4400000000000000e+03;2.4300000000000002e+00;0;367;6;4;351;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0109;2.9800000000000000e+04;7.6699999999999999e+00;0;368;6;4;311;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0110;2.8530000000000000e+04;4.3630000000000003e+01;0;369;6;4;311;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0J0180;9.2300000000000000e+02;2.3999999999999999e-01;0;370;6;4;311;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0001;5.4580000000000000e+04;1.3520000000004075e+01;1;371;5;4;244;7;3;;
0K0002;7.8200000000000000e+03;3.8100000000013097e+00;1;372;5;4;244;9;4;;
0K0003;4.2700000000000000e+03;2.0800000000017462e+00;1;373;5;4;244;9;4;;
0K0004;5.1070000000000000e+04;1.2649999999994179e+01;1;374;5;4;244;7;3;;
0K0005;3.4400000000000000e+03;1.6800000000002910e+00;1;375;5;4;283;9;4;;
0K0006;2.5710000000000000e+04;2.0900000000001455e+00;1;376;5;4;283;7;4;;
0K0007;1.4400000000000000e+03;6.9999999999981810e-01;1;377;5;4;283;9;4;;
0K0008;1.4840000000000000e+04;2.4399999999986903e+00;1;378;5;4;283;7;;;
0K0009;2.2170000000000000e+04;5.5000000000000000e+00;1;379;5;4;283;7;3;;
0K0010;1.5540000000000000e+04;1.2600000000002183e+00;1;380;5;4;283;7;4;;
0K0011;1.3928000000000000e+05;2.2910000000003492e+01;1;381;5;4;283;7;;;
0K0028;4.5500000000000000e+03;3.8000000000000000e-01;0;382;6;4;343;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0029;1.4200000000000000e+03;7.1999999999999997e-01;0;383;6;4;343;9;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0033;1.3260000000000000e+04;1.0799999999999272e+00;1;384;5;4;343;7;4;;
0K0034;4.4000000000000000e+03;2.2300000000000000e+00;0;385;6;4;343;9;4;Acte du 5 juillet 1974 GFA1  - Vente Auguste Joseph Christol et Acte administratif de rétrocession par l'Etat le 3/06/1982;
0K0035;2.1360000000000000e+04;1.8000000000000000e+00;0;386;6;4;343;7;4;Acte du 5 juillet 1974 GFA1  - Vente Auguste Joseph Christol et Acte administratif de rétrocession par l'Etat le 3/06/1982;
0K0036;2.4400000000000000e+03;1.2400000000000000e+00;0;387;6;4;343;9;4;Acte du 5 juillet 1974 GFA1  - Vente Auguste Joseph Christol et Acte administratif de rétrocession par l'Etat le 3/06/1982;
0K0043;1.1700000000000000e+03;1.0000000000000001e-01;0;388;6;4;39;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0048;2.0400000000000000e+03;5.2000000000000002e-01;0;389;6;4;39;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0049;4.8000000000000000e+03;7.3399999999999999e+00;0;390;6;4;39;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0053;6.1500000000000000e+02;5.0000000000000003e-02;0;391;6;4;39;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0054;8.3150000000000000e+03;1.2710000000000001e+01;0;392;6;4;39;9;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0055;6.4200000000000000e+03;5.4000000000000004e-01;0;393;6;4;39;7;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0077;1.9340000000000000e+04;4.7900000000008731e+00;1;394;5;4;41;7;3;;
0K0078;1.7600000000000000e+03;2.5900000000001455e+00;1;395;5;4;41;9;3;;
0K0079;4.7300000000000000e+03;2.3100000000013097e+00;1;396;5;4;41;9;4;;
0K0080;1.7645000000000000e+04;8.9299999999999997e+00;0;397;6;4;40;9;4;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0K0081;9.0550000000000000e+03;2.3300000000000001e+00;0;398;6;4;40;7;3;Acte du 19/09/2008 - Gfa Larzac 1 - Vente SAFALT - Terres d'Alain Valette;
0M0001;1.4900000000000000e+03;1.2000000000000455e-01;1;399;5;4;118;7;4;;
0M0002;4.5640000000000000e+04;1.1309999999997672e+01;1;400;5;4;118;7;3;;
0M0003;2.2420000000000000e+04;1.8199999999997090e+00;1;401;5;4;118;7;4;;
0M0004;2.8600000000000000e+03;2.3000000000001819e-01;1;402;5;4;118;7;4;;
0M0005;3.5330000000000000e+04;2.8699999999989814e+00;1;403;5;4;118;7;4;;
0M0006;1.4875500000000000e+05;2.5975000000000000e+02;1;404;5;4;118;9;;;
0M0007;1.6800000000000000e+03;1.4000000000010004e-01;1;405;5;4;118;7;4;;
0M0008;7.0000000000000000e+02;3.1500000000014552e+00;1;406;5;4;118;9;1;;
0M0009;8.9960000000000000e+04;1.4800000000002910e+01;1;407;5;4;118;;;;
0M0021;1.0900000000000000e+04;8.9000000000032742e-01;1;408;5;4;244;7;4;;
0M0022;1.2890000000000000e+04;4.2260000000009313e+01;1;409;5;4;244;9;2;;
0M0023;3.4800000000000000e+03;5.1200000000026193e+00;1;410;5;4;244;9;3;;
0M0024;2.6725000000000000e+04;6.6200000000026193e+00;1;411;5;4;244;7;3;;
0M0025;9.7750000000000000e+03;7.8999999999996362e-01;1;412;5;4;244;7;4;;
0M0026;1.4270000000000000e+04;6.9599999999991269e+00;1;413;5;4;244;9;4;;
0M0027;4.2855000000000000e+04;1.0619999999995343e+01;1;414;5;4;244;7;3;;
0N0001;2.2710000000000000e+04;5.6299999999973807e+00;1;415;5;4;213;7;3;;
0N0002;2.9792000000000000e+04;4.3869999999995343e+01;1;416;5;4;213;9;3;;
0N0003;1.1375000000000000e+04;9.2000000000007276e-01;1;417;5;4;213;7;4;;
0N0005;3.9285000000000000e+04;3.1899999999986903e+00;1;418;5;4;213;7;4;;
0N0008;8.3400000000000000e+03;1.2279999999998836e+01;1;419;5;4;213;9;3;;
0N0009;5.4785000000000000e+04;1.3570000000006985e+01;1;420;5;4;213;7;3;;
0N0010;3.0700000000000000e+03;4.5199999999967986e+00;1;421;5;4;213;9;3;;
0N0020;1.7975000000000000e+04;1.4599999999991269e+00;1;422;5;4;213;7;4;;
0N0023;2.2775000000000000e+04;3.7500000000000000e+00;1;423;5;4;213;;;;
0N0024;1.5245000000000000e+04;1.2399999999997817e+00;1;424;5;4;213;7;4;;
0N0025;2.5505000000000000e+04;6.3199999999997090e+00;1;425;5;4;213;7;3;;
0N0026;7.2250000000000000e+03;1.7900000000008731e+00;1;426;5;4;213;7;3;;
0N0027;3.3230000000000000e+04;5.4700000000011642e+00;1;427;5;4;213;;;;
0N0029;4.3000000000000000e+03;3.4999999999990905e-01;1;428;5;4;296;7;4;;
0N0030;1.5930000000000000e+04;7.7699999999967986e+00;1;429;5;4;296;9;;;
0N0031;3.8900000000000000e+04;9.6399999999994179e+00;1;430;5;4;296;7;3;;
0N0032;3.7470000000000000e+04;3.0400000000008731e+00;1;431;5;4;296;7;4;;
0N0051;2.8400000000000000e+03;4.1800000000002910e+00;1;432;5;4;296;9;3;;
0N0052;2.8400000000000000e+03;6.9999999999981810e-01;1;433;5;4;296;7;3;;
0N0069;6.8550000000000000e+03;5.6000000000040018e-01;1;435;5;4;296;7;4;;
0N0079;3.3100000000000000e+03;2.6999999999998181e-01;1;436;5;4;296;7;4;;
0N0080;9.3250000000000000e+03;2.3100000000013097e+00;1;437;5;4;296;7;3;;
0N0081;1.1330000000000000e+04;2.8100000000013097e+00;1;438;5;4;296;7;3;;
0N0082;4.7050000000000000e+03;6.9300000000002910e+00;1;439;5;4;296;9;3;;
0N0083;1.1850000000000000e+03;1.0000000000002274e-01;1;440;5;4;296;7;4;;
0N0084;1.9100000000000000e+03;9.3000000000029104e-01;1;441;5;4;296;9;4;;
0N0085;1.9215000000000000e+04;4.7600000000020373e+00;1;442;5;4;296;7;3;;
0N0086;1.6100000000000000e+04;2.3709999999991851e+01;1;443;5;4;97;9;3;;
0N0087;1.4040000000000000e+04;3.4799999999995634e+00;1;444;5;4;97;7;3;;
0N0088;8.9800000000000000e+03;1.3220000000001164e+01;1;445;5;4;97;9;3;;
0N0089;2.9330000000000000e+04;4.3190000000002328e+01;1;446;5;4;97;9;3;;
0N0090;8.4200000000000000e+03;1.2399999999994179e+01;1;447;5;4;97;9;3;;
0N0105;7.4000000000000000e+03;1.0899999999994179e+01;1;448;5;4;281;9;3;;
0N0166;1.6354000000000000e+05;4.0520000000018626e+01;1;449;5;4;397;7;3;;
0N0170;6.7118000000000000e+04;1.6630000000004657e+01;1;450;5;4;223;7;3;;
0N0171;1.6600000000000000e+04;2.4450000000011642e+01;1;451;5;4;223;9;3;;
0N0172;6.0650000000000000e+03;2.9599999999991269e+00;1;452;5;4;223;9;4;;
0N0173;1.6750000000000000e+04;4.1500000000014552e+00;1;453;5;4;223;7;3;;
0N0174;2.9991500000000000e+05;4.9330000000016298e+01;1;454;5;4;333;;;;
0N0175;1.8840000000000000e+04;2.7739999999990687e+01;1;455;5;4;333;9;3;;
0N0176;2.6665000000000000e+04;3.9270000000018626e+01;1;456;5;4;333;9;3;;
0N0177;2.0385000000000000e+04;1.6599999999998545e+00;1;457;5;4;352;7;4;;
0N0182;3.7450000000000000e+03;9.3000000000029104e-01;1;458;5;4;352;7;;;
0N0199;4.6525000000000000e+04;1.1529999999998836e+01;1;459;5;4;231;7;;;
0N0200;2.9230000000000000e+04;7.2399999999979627e+00;1;460;5;4;231;7;;;
0N0201;2.5400000000000000e+03;3.6100000000005821e+00;1;461;5;4;231;9;;;
0N0202;4.6880000000000000e+04;1.1610000000000582e+01;1;462;5;4;231;7;;;
0N0203;1.7130000000000000e+04;2.5230000000010477e+01;1;463;5;4;231;9;3;;
0N0204;1.8450000000000000e+04;1.5000000000000000e+00;1;464;5;4;231;7;4;;
0N0205;1.0915000000000000e+04;8.9000000000032742e-01;1;465;5;4;231;7;;;
0N0206;1.5800000000000000e+03;2.3300000000017462e+00;1;466;5;4;231;9;;;
0N0207;7.2300000000000000e+03;1.7900000000008731e+00;1;467;5;4;79;7;3;;
0N0208;5.4100000000000000e+03;2.6399999999994179e+00;1;468;5;4;79;9;4;;
0N0210;4.3935000000000000e+04;3.5699999999997090e+00;1;469;5;4;115;7;4;;
0N0211;7.5600000000000000e+03;3.6899999999986903e+00;1;470;5;4;115;9;4;;
0N0212;9.7950000000000000e+03;8.0000000000018190e-01;1;471;5;4;115;7;4;;
0N0213;2.6700000000000000e+03;1.2999999999992724e+00;1;472;5;4;115;9;4;;
0N0216;2.0350000000000000e+03;1.7000000000007276e-01;1;473;5;4;115;7;4;;
0N0217;5.8300000000000000e+03;8.5899999999965075e+00;1;474;5;4;115;9;3;;
0N0218;5.4150000000000000e+03;1.3400000000001455e+00;1;475;5;4;115;7;3;;
0N0219;3.7630000000000000e+04;1.2339999999996508e+01;1;476;5;4;115;7;;;
0N0220;4.6300000000000000e+03;1.1499999999996362e+00;1;477;5;4;115;7;3;;
0N0221;1.8180000000000000e+04;2.6769999999989523e+01;1;478;5;4;115;9;3;;
0N0222;1.2620000000000000e+04;5.1500000000014552e+00;1;479;5;4;115;7;2;;
0N0223;8.1300000000000000e+03;2.0099999999983993e+00;1;480;5;4;115;7;3;;
0N0225;1.1040000000000000e+04;2.7400000000016007e+00;1;481;5;4;115;7;3;;
0N0226;1.1300000000000000e+03;2.8000000000020009e-01;1;482;5;4;115;7;3;;
0N0227;3.2120000000000000e+04;4.7299999999988358e+01;1;483;5;4;115;9;3;;
0N0228;8.6800000000000000e+03;1.2779999999998836e+01;1;484;5;4;115;9;3;;
0N0229;2.2225000000000000e+04;5.5100000000020373e+00;1;485;5;4;115;7;3;;
0N0230;4.4000000000000000e+02;6.4999999999963620e-01;1;486;5;4;115;9;3;;
0N0231;5.3550000000000000e+03;4.4000000000005457e-01;1;487;5;4;115;7;4;;
0N0232;2.5640000000000000e+04;2.5130000000004657e+01;1;488;5;4;115;9;;;
0N0233;5.2700000000000000e+03;1.3099999999994907e+00;1;489;5;4;115;7;3;;
0N0234;1.1630000000000000e+04;2.8800000000010186e+00;1;490;5;4;115;7;3;;
0N0235;1.1250000000000000e+03;2.8000000000020009e-01;1;491;5;4;115;7;3;;
0N0236;9.1500000000000000e+02;7.0000000000050022e-02;1;492;5;4;115;7;4;;
0N0237;6.6600000000000000e+03;1.6499999999996362e+00;1;493;5;4;115;7;3;;
0N0238;5.1330000000000000e+04;5.0309999999997672e+01;1;494;5;4;115;9;;;
0N0239;1.5845000000000000e+04;3.9300000000002910e+00;1;495;5;4;168;7;3;;
0N0240;2.3150000000000000e+03;5.6999999999970896e-01;1;496;5;4;168;7;3;;
0N0241;1.3755000000000000e+04;6.7099999999991269e+00;1;497;5;4;168;9;4;;
0N0242;1.9100000000000000e+03;2.8100000000013097e+00;1;498;5;4;168;9;3;;
0N0243;5.9200000000000000e+03;4.8000000000001819e-01;1;499;5;4;168;7;4;;
0N0244;6.7100000000000000e+03;3.2700000000004366e+00;1;500;5;4;168;9;4;;
0N0245;6.1455000000000000e+04;4.9899999999979627e+00;1;501;5;4;336;7;4;;
0N0247;1.1430000000000000e+04;9.3000000000029104e-01;1;502;5;4;336;7;4;;
0N0248;6.0800000000000000e+03;8.9499999999970896e+00;1;503;5;4;336;9;3;;
0N0249;1.5400000000000000e+03;1.3000000000010914e-01;1;504;5;4;336;7;4;;
0N0250;2.1300000000000000e+04;1.7299999999995634e+00;1;505;5;4;336;7;4;;
0N0253;1.8840000000000000e+04;4.6699999999982538e+00;1;506;5;4;336;7;3;;
0N0257;3.0650000000000000e+04;6.9100000000034925e+00;1;507;5;4;122;7;;;
0N0258;1.1400000000000000e+03;5.1399999999994179e+00;1;508;5;4;122;9;1;;
0N0259;1.1100000000000000e+03;0.0000000000000000e+00;1;509;5;4;122;8;;;
0N0260;8.8000000000000000e+01;0.0000000000000000e+00;1;510;5;4;122;8;;;
0N0261;5.4000000000000000e+02;0.0000000000000000e+00;1;511;5;4;122;8;;;
0N0262;1.0000000000000000e+02;4.0000000000020464e-02;1;512;5;4;122;7;2;;
0N0263;3.1200000000000000e+02;1.5300000000006548e+00;1;513;5;4;122;6;1;;
0N0264;2.5150000000000000e+03;8.2400000000052387e+00;1;514;5;4;122;9;2;;
0N0265;5.1500000000000000e+03;2.0999999999985448e+00;1;515;5;4;122;7;2;;
0N0266;1.9900000000000000e+03;4.8999999999978172e-01;1;516;5;4;122;7;3;;
0N0267;1.4060000000000000e+04;3.3400000000023283e+01;1;517;5;4;122;9;;;
0N0268;2.0920000000000000e+04;5.1800000000002910e+00;1;518;5;4;122;7;3;;
0N0269;3.2500000000000000e+02;1.9000000000005457e-01;1;519;5;4;122;7;1;;
0N0270;1.3100000000000000e+02;1.0000000000005116e-02;1;520;5;4;122;7;4;;
0N0271;7.2000000000000000e+02;4.0999999999985448e-01;1;521;5;4;122;7;1;;
0N0272;1.8400000000000000e+02;0.0000000000000000e+00;1;522;5;4;122;8;;;
0N0273;2.7950000000000000e+03;6.8999999999959982e-01;1;523;5;4;122;7;3;;
0N0274;4.0850000000000000e+03;1.3389999999999418e+01;1;524;5;4;122;9;2;;
0N0277;6.0000000000000000e+01;9.0000000000031832e-02;1;525;5;4;122;9;3;;
0N0278;2.9000000000000000e+02;7.0000000000050022e-02;1;526;5;4;122;7;3;;
0N0279;3.2000000000000000e+02;1.4400000000005093e+00;1;527;5;4;122;9;1;;
0N0280;3.0800000000000000e+02;1.3899999999994179e+00;1;528;5;4;122;9;1;;
0N0281;9.4150000000000000e+03;3.8400000000001455e+00;1;529;5;4;122;7;2;;
0N0283;6.3900000000000000e+03;3.5600000000013097e+00;1;530;5;4;122;7;;;
0N0284;5.1700000000000000e+02;0.0000000000000000e+00;1;531;5;4;122;8;;;
0N0285;5.1000000000000000e+01;0.0000000000000000e+00;1;532;5;4;122;8;;;
0N0286;6.5000000000000000e+01;0.0000000000000000e+00;1;533;5;4;122;8;;;
0N0287;3.9000000000000000e+02;0.0000000000000000e+00;1;534;5;4;122;8;;;
0N0288;2.3500000000000000e+02;0.0000000000000000e+00;1;535;5;4;122;8;;;
0N0298;4.9620000000000000e+03;2.0299999999988358e+00;1;536;5;4;122;7;2;;
0N0299;1.3680000000000000e+04;6.6699999999982538e+00;1;537;5;4;122;9;4;;
0N0300;4.9800000000000000e+03;1.2299999999995634e+00;1;538;5;4;122;7;3;;
0N0301;2.7000000000000000e+02;7.0000000000050022e-02;1;539;5;4;122;7;3;;
0N0305;1.8000000000000000e+02;8.9000000000032742e-01;1;540;5;4;122;6;1;;
0N0308;1.9000000000000000e+03;4.6999999999979991e-01;1;541;5;4;122;7;3;;
0N0309;3.9540000000000000e+03;1.2960000000006403e+01;1;542;5;4;122;9;2;;
0N0310;9.5960000000000000e+03;1.4130000000004657e+01;1;543;5;4;122;9;3;;
0N0311;1.9650000000000000e+03;6.4400000000023283e+00;1;544;5;4;122;9;2;;
0N0312;1.5500000000000000e+02;0.0000000000000000e+00;1;545;5;4;122;8;;;
0N0313;2.0500000000000000e+02;0.0000000000000000e+00;1;546;5;4;122;8;;;
0N0314;2.1350000000000000e+03;8.6999999999989086e-01;1;547;5;4;122;7;2;;
0N0315;8.0650000000000000e+03;2.0000000000000000e+00;1;548;5;4;122;7;3;;
0N0321;1.5870000000000000e+03;2.3400000000001455e+00;1;549;5;4;122;9;3;;
0N0323;4.9000000000000000e+02;7.2000000000025466e-01;1;551;5;4;122;9;3;;
0N0324;1.3390000000000000e+04;3.3199999999997090e+00;1;552;5;4;122;7;3;;
0N0325;5.3400000000000000e+03;1.3199999999997090e+00;1;553;5;4;122;7;3;;
0N0326;1.0440000000000000e+04;1.5380000000004657e+01;1;554;5;4;122;9;3;;
0N0327;3.0500000000000000e+02;4.4999999999981810e-01;1;555;5;4;122;9;3;;
